,sale_id,date,price
209,209,2014-05-14 00:00:00,299000.0
210,210,2014-05-14 00:00:00,511000.0
211,211,2014-05-14 00:00:00,499000.0
212,212,2014-05-14 00:00:00,356000.0
213,213,2014-05-14 00:00:00,470000.0
214,214,2014-05-14 00:00:00,715000.0
215,215,2014-05-14 00:00:00,1120000.0
216,216,2014-05-14 00:00:00,458000.0
217,217,2014-05-14 00:00:00,966000.0
218,218,2014-05-14 00:00:00,305495.0
219,219,2014-05-14 00:00:00,543000.0
220,220,2014-05-14 00:00:00,340000.0
221,221,2014-05-14 00:00:00,633100.0
222,222,2014-05-14 00:00:00,310000.0
223,223,2014-05-14 00:00:00,349950.0
224,224,2014-05-14 00:00:00,267800.0
225,225,2014-05-14 00:00:00,234000.0
226,226,2014-05-14 00:00:00,740000.0
227,227,2014-05-14 00:00:00,607500.0
228,228,2014-05-14 00:00:00,223000.0
229,229,2014-05-14 00:00:00,400000.0
230,230,2014-05-14 00:00:00,802000.0
231,231,2014-05-14 00:00:00,253000.0
232,232,2014-05-14 00:00:00,1058000.0
233,233,2014-05-14 00:00:00,300000.0
234,234,2014-05-14 00:00:00,625000.0
235,235,2014-05-14 00:00:00,707000.0
236,236,2014-05-14 00:00:00,950000.0
237,237,2014-05-14 00:00:00,420000.0
238,238,2014-05-14 00:00:00,498000.0
239,239,2014-05-14 00:00:00,450000.0
240,240,2014-05-14 00:00:00,955000.0
241,241,2014-05-14 00:00:00,215000.0
242,242,2014-05-14 00:00:00,437000.0
243,243,2014-05-14 00:00:00,773000.0
244,244,2014-05-14 00:00:00,1222500.0
245,245,2014-05-15 00:00:00,256883.0
246,246,2014-05-15 00:00:00,592500.0
247,247,2014-05-15 00:00:00,252350.0
248,248,2014-05-15 00:00:00,370000.0
249,249,2014-05-15 00:00:00,465750.0
250,250,2014-05-15 00:00:00,185000.0
251,251,2014-05-15 00:00:00,582800.0
252,252,2014-05-15 00:00:00,245000.0
253,253,2014-05-15 00:00:00,302000.0
254,254,2014-05-15 00:00:00,451555.0
255,255,2014-05-15 00:00:00,250000.0
256,256,2014-05-15 00:00:00,255000.0
257,257,2014-05-15 00:00:00,840000.0
258,258,2014-05-15 00:00:00,190000.0
259,259,2014-05-15 00:00:00,349950.0
260,260,2014-05-15 00:00:00,613000.0
261,261,2014-05-15 00:00:00,300000.0
262,262,2014-05-15 00:00:00,455000.0
263,263,2014-05-15 00:00:00,335000.0
264,264,2014-05-15 00:00:00,197500.0
265,265,2014-05-15 00:00:00,412500.0
266,266,2014-05-15 00:00:00,395300.0
267,267,2014-05-15 00:00:00,342400.0
268,268,2014-05-15 00:00:00,749400.0
269,269,2014-05-15 00:00:00,316500.0
270,270,2014-05-15 00:00:00,390000.0
271,271,2014-05-15 00:00:00,225000.0
272,272,2014-05-15 00:00:00,550000.0
273,273,2014-05-15 00:00:00,280000.0
274,274,2014-05-15 00:00:00,1255000.0
275,275,2014-05-15 00:00:00,575000.0
276,276,2014-05-15 00:00:00,1000000.0
277,277,2014-05-15 00:00:00,585000.0
278,278,2014-05-15 00:00:00,620000.0
279,279,2014-05-15 00:00:00,204700.0
280,280,2014-05-15 00:00:00,695000.0
281,281,2014-05-15 00:00:00,689900.0
282,282,2014-05-15 00:00:00,375000.0
283,283,2014-05-15 00:00:00,475000.0
284,284,2014-05-15 00:00:00,215000.0
285,285,2014-05-15 00:00:00,2100000.0
286,286,2014-05-15 00:00:00,790000.0
287,287,2014-05-15 00:00:00,350000.0
288,288,2014-05-15 00:00:00,695000.0
289,289,2014-05-15 00:00:00,263000.0
290,290,2014-05-15 00:00:00,400000.0
291,291,2014-05-15 00:00:00,525000.0
292,292,2014-05-15 00:00:00,349950.0
293,293,2014-05-15 00:00:00,1085000.0
294,294,2014-05-15 00:00:00,744000.0
295,295,2014-05-15 00:00:00,312500.0
296,296,2014-05-15 00:00:00,240000.0
297,297,2014-05-15 00:00:00,495000.0
298,298,2014-05-15 00:00:00,580050.0
299,299,2014-05-15 00:00:00,640000.0
300,300,2014-05-15 00:00:00,417000.0
301,301,2014-05-15 00:00:00,174950.0
302,302,2014-05-15 00:00:00,295000.0
303,303,2014-05-15 00:00:00,423000.0
304,304,2014-05-15 00:00:00,839000.0
305,305,2014-05-15 00:00:00,343000.0
306,306,2014-05-15 00:00:00,467000.0
307,307,2014-05-15 00:00:00,512500.0
308,308,2014-05-15 00:00:00,575000.0
309,309,2014-05-15 00:00:00,465000.0
310,310,2014-05-15 00:00:00,270000.0
311,311,2014-05-15 00:00:00,340000.0
312,312,2014-05-15 00:00:00,765000.0
313,313,2014-05-15 00:00:00,497000.0
314,314,2014-05-15 00:00:00,803100.0
315,315,2014-05-15 00:00:00,344000.0
316,316,2014-05-15 00:00:00,828950.0
317,317,2014-05-15 00:00:00,386380.0
318,318,2014-05-15 00:00:00,312000.0
319,319,2014-05-15 00:00:00,720000.0
320,320,2014-05-15 00:00:00,914500.0
321,321,2014-05-15 00:00:00,819995.0
322,322,2014-05-16 00:00:00,252700.0
323,323,2014-05-16 00:00:00,437500.0
324,324,2014-05-16 00:00:00,350000.0
325,325,2014-05-16 00:00:00,619000.0
326,326,2014-05-16 00:00:00,408200.0
327,327,2014-05-16 00:00:00,451000.0
328,328,2014-05-16 00:00:00,317000.0
329,329,2014-05-16 00:00:00,799000.0
330,330,2014-05-16 00:00:00,720000.0
331,331,2014-05-16 00:00:00,490000.0
332,332,2014-05-16 00:00:00,239900.0
333,333,2014-05-16 00:00:00,446000.0
334,334,2014-05-16 00:00:00,275000.0
335,335,2014-05-16 00:00:00,239950.0
336,336,2014-05-16 00:00:00,248000.0
337,337,2014-05-16 00:00:00,619500.0
338,338,2014-05-16 00:00:00,363750.0
339,339,2014-05-16 00:00:00,385000.0
340,340,2014-05-16 00:00:00,370000.0
341,341,2014-05-16 00:00:00,425000.0
342,342,2014-05-16 00:00:00,342000.0
343,343,2014-05-16 00:00:00,345000.0
344,344,2014-05-16 00:00:00,724800.0
345,345,2014-05-16 00:00:00,725000.0
346,346,2014-05-16 00:00:00,605000.0
347,347,2014-05-16 00:00:00,350000.0
348,348,2014-05-16 00:00:00,785000.0
349,349,2014-05-16 00:00:00,250000.0
350,350,2014-05-16 00:00:00,565000.0
351,351,2014-05-16 00:00:00,875000.0
352,352,2014-05-16 00:00:00,862500.0
353,353,2014-05-16 00:00:00,400000.0
354,354,2014-05-16 00:00:00,282613.0
355,355,2014-05-16 00:00:00,174500.0
356,356,2014-05-16 00:00:00,306500.0
357,357,2014-05-16 00:00:00,445000.0
358,358,2014-05-16 00:00:00,433000.0
359,359,2014-05-16 00:00:00,306000.0
360,360,2014-05-16 00:00:00,620000.0
361,361,2014-05-16 00:00:00,245000.0
362,362,2014-05-16 00:00:00,238000.0
363,363,2014-05-16 00:00:00,523000.0
364,364,2014-05-16 00:00:00,522500.0
365,365,2014-05-16 00:00:00,180000.0
366,366,2014-05-16 00:00:00,375000.0
367,367,2014-05-16 00:00:00,249000.0
368,368,2014-05-16 00:00:00,730100.0
369,369,2014-05-16 00:00:00,551000.0
370,370,2014-05-16 00:00:00,375000.0
371,371,2014-05-16 00:00:00,540000.0
372,372,2014-05-16 00:00:00,605000.0
373,373,2014-05-16 00:00:00,205000.0
374,374,2014-05-16 00:00:00,645000.0
375,375,2014-05-16 00:00:00,314000.0
376,376,2014-05-16 00:00:00,330000.0
377,377,2014-05-16 00:00:00,490000.0
378,378,2014-05-16 00:00:00,445000.0
379,379,2014-05-16 00:00:00,2000000.0
380,380,2014-05-16 00:00:00,377500.0
381,381,2014-05-16 00:00:00,480000.0
382,382,2014-05-16 00:00:00,804995.0
383,383,2014-05-16 00:00:00,341000.0
384,384,2014-05-16 00:00:00,675000.0
385,385,2014-05-16 00:00:00,611000.0
386,386,2014-05-16 00:00:00,379950.0
387,387,2014-05-16 00:00:00,1270000.0
388,388,2014-05-16 00:00:00,500000.0
389,389,2014-05-17 00:00:00,410000.0
390,390,2014-05-18 00:00:00,415000.0
391,391,2014-05-18 00:00:00,297000.0
392,392,2014-05-18 00:00:00,575550.0
393,393,2014-05-18 00:00:00,534640.0
394,394,2014-05-18 00:00:00,352500.0
395,395,2014-05-18 00:00:00,488000.0
396,396,2014-05-18 00:00:00,732000.0
397,397,2014-05-19 00:00:00,215000.0
398,398,2014-05-19 00:00:00,592500.0
399,399,2014-05-19 00:00:00,290000.0
400,400,2014-05-19 00:00:00,475000.0
401,401,2014-05-19 00:00:00,320000.0
402,402,2014-05-19 00:00:00,1216000.0
403,403,2014-05-19 00:00:00,290000.0
404,404,2014-05-19 00:00:00,487250.0
405,405,2014-05-19 00:00:00,339000.0
406,406,2014-05-19 00:00:00,440000.0
407,407,2014-05-19 00:00:00,366500.0
408,408,2014-05-19 00:00:00,462000.0
409,409,2014-05-19 00:00:00,560000.0
410,410,2014-05-19 00:00:00,285000.0
411,411,2014-05-19 00:00:00,280000.0
412,412,2014-05-19 00:00:00,210000.0
413,413,2014-05-19 00:00:00,690000.0
414,414,2014-05-19 00:00:00,256500.0
415,415,2014-05-19 00:00:00,411000.0
416,416,2014-05-19 00:00:00,215000.0
417,417,2014-05-19 00:00:00,762000.0
418,418,2014-05-19 00:00:00,359950.0
419,419,2014-05-19 00:00:00,480000.0
420,420,2014-05-19 00:00:00,1405000.0
421,421,2014-05-19 00:00:00,390000.0
422,422,2014-05-19 00:00:00,413500.0
423,423,2014-05-19 00:00:00,285000.0
424,424,2014-05-19 00:00:00,475000.0
425,425,2014-05-19 00:00:00,386591.0
426,426,2014-05-19 00:00:00,524950.0
427,427,2014-05-19 00:00:00,241000.0
428,428,2014-05-19 00:00:00,461000.0
429,429,2014-05-19 00:00:00,810000.0
430,430,2014-05-19 00:00:00,885000.0
431,431,2014-05-19 00:00:00,247000.0
432,432,2014-05-19 00:00:00,296500.0
433,433,2014-05-19 00:00:00,141800.0
434,434,2014-05-19 00:00:00,333000.0
435,435,2014-05-19 00:00:00,602000.0
436,436,2014-05-19 00:00:00,565000.0
437,437,2014-05-19 00:00:00,373000.0
438,438,2014-05-19 00:00:00,588000.0
439,439,2014-05-19 00:00:00,485000.0
440,440,2014-05-19 00:00:00,482500.0
441,441,2014-05-19 00:00:00,251200.0
442,442,2014-05-19 00:00:00,869000.0
443,443,2014-05-19 00:00:00,464000.0
444,444,2014-05-19 00:00:00,755000.0
445,445,2014-05-19 00:00:00,280000.0
446,446,2014-05-19 00:00:00,485000.0
447,447,2014-05-19 00:00:00,305000.0
448,448,2014-05-19 00:00:00,110700.0
449,449,2014-05-19 00:00:00,850000.0
450,450,2014-05-19 00:00:00,350000.0
451,451,2014-05-19 00:00:00,319950.0
452,452,2014-05-19 00:00:00,700000.0
453,453,2014-05-19 00:00:00,368000.0
454,454,2014-05-19 00:00:00,433500.0
455,455,2014-05-19 00:00:00,611000.0
456,456,2014-05-19 00:00:00,1000000.0
457,457,2014-05-19 00:00:00,307000.0
458,458,2014-05-19 00:00:00,442500.0
459,459,2014-05-19 00:00:00,485000.0
460,460,2014-05-19 00:00:00,367000.0
461,461,2014-05-19 00:00:00,429000.0
462,462,2014-05-19 00:00:00,446000.0
463,463,2014-05-19 00:00:00,572500.0
464,464,2014-05-19 00:00:00,477000.0
465,465,2014-05-19 00:00:00,518000.0
466,466,2014-05-19 00:00:00,462000.0
467,467,2014-05-19 00:00:00,1190000.0
468,468,2014-05-19 00:00:00,137000.0
469,469,2014-05-19 00:00:00,530000.0
470,470,2014-05-19 00:00:00,818000.0
471,471,2014-05-19 00:00:00,640000.0
472,472,2014-05-19 00:00:00,298450.0
473,473,2014-05-19 00:00:00,575000.0
474,474,2014-05-20 00:00:00,730000.0
475,475,2014-05-20 00:00:00,551000.0
476,476,2014-05-20 00:00:00,271310.0
477,477,2014-05-20 00:00:00,675000.0
478,478,2014-05-20 00:00:00,479000.0
479,479,2014-05-20 00:00:00,520000.0
480,480,2014-05-20 00:00:00,599950.0
481,481,2014-05-20 00:00:00,483945.0
482,482,2014-05-20 00:00:00,390000.0
483,483,2014-05-20 00:00:00,192500.0
484,484,2014-05-20 00:00:00,330000.0
485,485,2014-05-20 00:00:00,250000.0
486,486,2014-05-20 00:00:00,243000.0
487,487,2014-05-20 00:00:00,575000.0
488,488,2014-05-20 00:00:00,639000.0
489,489,2014-05-20 00:00:00,710000.0
490,490,2014-05-20 00:00:00,675000.0
491,491,2014-05-20 00:00:00,405000.0
492,492,2014-05-20 00:00:00,615000.0
493,493,2014-05-20 00:00:00,490000.0
494,494,2014-05-20 00:00:00,467000.0
495,495,2014-05-20 00:00:00,480000.0
496,496,2014-05-20 00:00:00,755000.0
497,497,2014-05-20 00:00:00,760000.0
498,498,2014-05-20 00:00:00,387000.0
499,499,2014-05-20 00:00:00,925000.0
500,500,2014-05-20 00:00:00,415000.0
501,501,2014-05-20 00:00:00,263000.0
502,502,2014-05-20 00:00:00,519900.0
503,503,2014-05-20 00:00:00,570000.0
504,504,2014-05-20 00:00:00,450000.0
505,505,2014-05-20 00:00:00,1300000.0
506,506,2014-05-20 00:00:00,300000.0
507,507,2014-05-20 00:00:00,320000.0
508,508,2014-05-20 00:00:00,387500.0
509,509,2014-05-20 00:00:00,458000.0
510,510,2014-05-20 00:00:00,1212500.0
511,511,2014-05-20 00:00:00,380000.0
512,512,2014-05-20 00:00:00,200000.0
513,513,2014-05-20 00:00:00,385000.0
514,514,2014-05-20 00:00:00,396675.0
515,515,2014-05-20 00:00:00,452000.0
516,516,2014-05-20 00:00:00,426000.0
517,517,2014-05-20 00:00:00,792000.0
518,518,2014-05-20 00:00:00,315000.0
519,519,2014-05-20 00:00:00,1275000.0
520,520,2014-05-20 00:00:00,326000.0
521,521,2014-05-20 00:00:00,268500.0
522,522,2014-05-20 00:00:00,440000.0
523,523,2014-05-20 00:00:00,300000.0
524,524,2014-05-20 00:00:00,525000.0
525,525,2014-05-20 00:00:00,978000.0
526,526,2014-05-20 00:00:00,1125000.0
527,527,2014-05-20 00:00:00,700000.0
528,528,2014-05-20 00:00:00,315000.0
529,529,2014-05-20 00:00:00,309000.0
530,530,2014-05-20 00:00:00,219950.0
531,531,2014-05-20 00:00:00,289000.0
532,532,2014-05-20 00:00:00,210000.0
533,533,2014-05-20 00:00:00,260000.0
534,534,2014-05-20 00:00:00,699000.0
535,535,2014-05-20 00:00:00,1800000.0
536,536,2014-05-20 00:00:00,299950.0
537,537,2014-05-20 00:00:00,749950.0
538,538,2014-05-20 00:00:00,1100000.0
539,539,2014-05-20 00:00:00,555000.0
540,540,2014-05-20 00:00:00,384000.0
541,541,2014-05-20 00:00:00,499950.0
542,542,2014-05-20 00:00:00,430000.0
543,543,2014-05-20 00:00:00,350000.0
544,544,2014-05-20 00:00:00,620000.0
545,545,2014-05-20 00:00:00,765000.0
546,546,2014-05-20 00:00:00,250000.0
547,547,2014-05-20 00:00:00,376000.0
548,548,2014-05-20 00:00:00,475000.0
549,549,2014-05-20 00:00:00,120750.0
550,550,2014-05-20 00:00:00,1690000.0
551,551,2014-05-20 00:00:00,330000.0
552,552,2014-05-20 00:00:00,619500.0
553,553,2014-05-20 00:00:00,345000.0
554,554,2014-05-20 00:00:00,598000.0
555,555,2014-05-20 00:00:00,335000.0
556,556,2014-05-20 00:00:00,372500.0
557,557,2014-05-20 00:00:00,300000.0
558,558,2014-05-20 00:00:00,194000.0
559,559,2014-05-20 00:00:00,507500.0
560,560,2014-05-20 00:00:00,325000.0
561,561,2014-05-20 00:00:00,329900.0
562,562,2014-05-20 00:00:00,329000.0
563,563,2014-05-20 00:00:00,494000.0
564,564,2014-05-20 00:00:00,206000.0
565,565,2014-05-20 00:00:00,423000.0
566,566,2014-05-20 00:00:00,259000.0
567,567,2014-05-20 00:00:00,879950.0
568,568,2014-05-20 00:00:00,345600.0
569,569,2014-05-20 00:00:00,395000.0
570,570,2014-05-20 00:00:00,625000.0
571,571,2014-05-20 00:00:00,439000.0
572,572,2014-05-20 00:00:00,380000.0
573,573,2014-05-20 00:00:00,440000.0
574,574,2014-05-20 00:00:00,415000.0
575,575,2014-05-20 00:00:00,860000.0
576,576,2014-05-20 00:00:00,500000.0
577,577,2014-05-20 00:00:00,953007.0
578,578,2014-05-20 00:00:00,515000.0
579,579,2014-05-20 00:00:00,772000.0
580,580,2014-05-20 00:00:00,329995.0
581,581,2014-05-20 00:00:00,409316.0
582,582,2014-05-20 00:00:00,490000.0
583,583,2014-05-20 00:00:00,305000.0
584,584,2014-05-20 00:00:00,785000.0
585,585,2014-05-21 00:00:00,240000.0
586,586,2014-05-21 00:00:00,325000.0
587,587,2014-05-21 00:00:00,535800.0
588,588,2014-05-21 00:00:00,720000.0
589,589,2014-05-21 00:00:00,374000.0
590,590,2014-05-21 00:00:00,189650.0
591,591,2014-05-21 00:00:00,420850.0
592,592,2014-05-21 00:00:00,815000.0
593,593,2014-05-21 00:00:00,1065000.0
594,594,2014-05-21 00:00:00,199000.0
595,595,2014-05-21 00:00:00,195000.0
596,596,2014-05-21 00:00:00,1506000.0
597,597,2014-05-21 00:00:00,288400.0
598,598,2014-05-21 00:00:00,442000.0
599,599,2014-05-21 00:00:00,619420.0
600,600,2014-05-21 00:00:00,635000.0
601,601,2014-05-21 00:00:00,210000.0
602,602,2014-05-21 00:00:00,512500.0
603,603,2014-05-21 00:00:00,567000.0
604,604,2014-05-21 00:00:00,525000.0
605,605,2014-05-21 00:00:00,475000.0
606,606,2014-05-21 00:00:00,250000.0
607,607,2014-05-21 00:00:00,220000.0
608,608,2014-05-21 00:00:00,230000.0
609,609,2014-05-21 00:00:00,385500.0
610,610,2014-05-21 00:00:00,895000.0
611,611,2014-05-21 00:00:00,368250.0
612,612,2014-05-21 00:00:00,249900.0
613,613,2014-05-21 00:00:00,350000.0
614,614,2014-05-21 00:00:00,175000.0
615,615,2014-05-21 00:00:00,270000.0
616,616,2014-05-21 00:00:00,495000.0
617,617,2014-05-21 00:00:00,1580000.0
618,618,2014-05-21 00:00:00,542500.0
619,619,2014-05-21 00:00:00,330000.0
620,620,2014-05-21 00:00:00,1003000.0
621,621,2014-05-21 00:00:00,299800.0
622,622,2014-05-21 00:00:00,299900.0
623,623,2014-05-21 00:00:00,691000.0
624,624,2014-05-21 00:00:00,195000.0
625,625,2014-05-21 00:00:00,405000.0
626,626,2014-05-21 00:00:00,360000.0
627,627,2014-05-21 00:00:00,256750.0
628,628,2014-05-21 00:00:00,332500.0
629,629,2014-05-21 00:00:00,975000.0
630,630,2014-05-21 00:00:00,218000.0
631,631,2014-05-21 00:00:00,429000.0
632,632,2014-05-21 00:00:00,589000.0
